CustomerKey,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,AddressLine1,AddressLine2,Phone
26447.0,Noah,M,Russell,0.0,1976-10-17,S,,M,noah17@adventure-works.com,110000.0,0.0,4321 West I St,,1 (11) 500 555-0157
26448.0,Kara,,Yuan,0.0,1954-06-25,M,,F,kara7@adventure-works.com,30000.0,4.0,4567 Shannon Lane,,862-555-0193
26449.0,Jared,A,Gray,0.0,1959-03-08,M,,M,jared9@adventure-works.com,30000.0,4.0,2103 Violet Ct.,,347-555-0111
26450.0,Lauren,L,Ramirez,0.0,1958-12-24,S,,F,lauren17@adventure-works.com,30000.0,4.0,7653 Fall Creek Road,,725-555-0163
26451.0,Mariah,,Perry,0.0,1948-08-09,M,,F,mariah12@adventure-works.com,40000.0,4.0,1098 Lawton Street,,683-555-0198
26452.0,James,,Martinez,0.0,1942-10-15,S,,M,james90@adventure-works.com,50000.0,3.0,424 Yosemite Dr.,,167-555-0126
26453.0,Cole,L,Peterson,0.0,1942-09-14,S,,M,cole7@adventure-works.com,50000.0,3.0,8292 Thames Dr.,,386-555-0169
26454.0,Sebastian,J,Cox,0.0,1948-11-22,M,,M,sebastian11@adventure-works.com,50000.0,3.0,5680 Edward Ave.,,445-555-0117
26455.0,Samuel,,Carter,0.0,1944-12-14,M,,M,samuel40@adventure-works.com,60000.0,3.0,8184 N. Spoonwood Court,,987-555-0119
26456.0,Xavier,R,Peterson,0.0,1944-10-02,S,,M,xavier71@adventure-works.com,60000.0,3.0,5596 Fall Creek,,414-555-0154
26457.0,Sydney,L,Moore,0.0,1945-02-09,S,,F,sydney72@adventure-works.com,60000.0,3.0,5846 Premier Place,,981-555-0198
26458.0,Ryan,,Moore,0.0,1944-12-31,M,,M,ryan47@adventure-works.com,60000.0,3.0,6316 Glazier Ct.,,332-555-0174
26459.0,Angelica,,Hayes,0.0,1945-02-16,S,,F,angelica22@adventure-works.com,60000.0,3.0,4313 Atherton Circle,,260-555-0148
26460.0,Gabriella,,Cook,0.0,1945-09-06,M,,F,gabriella19@adventure-works.com,60000.0,3.0,8264 Montanya Court,,553-555-0153
26461.0,Brooke,D,Howard,0.0,1946-05-24,S,,F,brooke10@adventure-works.com,60000.0,3.0,2010 Coach Place,,304-555-0157
26462.0,Lauren,A,Kelly,0.0,1951-02-17,S,,F,lauren45@adventure-works.com,60000.0,3.0,4095 Cooper Dr.,,287-555-0169
26463.0,Alexa,H,Rogers,0.0,1946-04-02,S,,F,alexa18@adventure-works.com,60000.0,3.0,2233 California St.,,489-555-0118
26464.0,Alexandria,,Griffin,0.0,1947-05-04,S,,F,alexandria21@adventure-works.com,40000.0,4.0,4250 Cross Road,,411-555-0197
26465.0,Andrea,,Evans,0.0,1952-06-01,S,,F,andrea24@adventure-works.com,50000.0,3.0,5010 Orange Street,,954-555-0143
26466.0,Kevin,,Turner,0.0,1946-09-22,S,,M,kevin42@adventure-works.com,50000.0,3.0,6007 Concord Pl.,,890-555-0160
26467.0,Nicole,,Brooks,0.0,1947-02-19,S,,F,nicole45@adventure-works.com,50000.0,3.0,7549 Longview Rd.,,178-555-0192
26468.0,Alyssa,O,Brown,0.0,1946-11-11,M,,F,alyssa3@adventure-works.com,50000.0,3.0,6051 Manila Avenue,,453-555-0190
26469.0,Joy,G,Alvarez,0.0,1947-05-06,S,,F,joy5@adventure-works.com,50000.0,3.0,3854 Wildcat Circle,,225-555-0182
26470.0,Marcus,,Cooper,0.0,1947-05-18,M,,M,marcus84@adventure-works.com,50000.0,4.0,5899 Scottsdale Rd.,,155-555-0151
26471.0,Edward,J,Perez,0.0,1953-02-09,M,,M,edward14@adventure-works.com,50000.0,4.0,5724 Victory Lane,,124-555-0115
26472.0,David,,Hughes,0.0,1947-09-05,S,,M,david44@adventure-works.com,50000.0,4.0,9551 Alet Court,,337-555-0160
26473.0,Anna,J,Wood,0.0,1947-10-17,S,,F,anna26@adventure-works.com,50000.0,4.0,1748 Bird Drive,,244-555-0169
26474.0,Mackenzie,N,Morris,0.0,1948-07-18,S,,F,mackenzie17@adventure-works.com,60000.0,4.0,3084 Cedar Point Loop,,921-555-0137
26475.0,Isabella,L,Gonzalez,0.0,1950-04-02,S,,F,isabella48@adventure-works.com,30000.0,4.0,26 Amador Ct.,,962-555-0158
26476.0,Jordan,,Jai,0.0,1950-02-19,M,,M,jordan28@adventure-works.com,30000.0,5.0,9967 Malibu Place,,310-555-0191
26477.0,Joel,,Rana,0.0,1958-04-03,S,,M,joel10@adventure-works.com,40000.0,4.0,2118 Little Dr.,,516-555-0117
26478.0,Sara,P,Collins,0.0,1953-04-24,S,,F,sara27@adventure-works.com,40000.0,4.0,5863 J St.,,760-555-0180
26479.0,Katherine,R,Cook,0.0,1952-08-08,S,,F,katherine7@adventure-works.com,40000.0,4.0,4137 E St.,,211-555-0111
26480.0,Jacqueline,R,Patterson,0.0,1956-06-18,S,,F,jacqueline11@adventure-works.com,20000.0,5.0,5103 Farm Bureau Rd,,499-555-0128
26481.0,Luke,,Young,0.0,1951-04-02,M,,M,luke48@adventure-works.com,30000.0,5.0,4751 Gregory Drive,,262-555-0138
26482.0,Sydney,,Hill,0.0,1950-11-14,M,,F,sydney63@adventure-works.com,30000.0,5.0,3532 Premier Pl.,,291-555-0169
26483.0,Taylor,,Ward,0.0,1950-09-16,S,,F,taylor15@adventure-works.com,30000.0,5.0,7691 Benedict Ct.,,713-555-0181
26484.0,Fernando,E,Patterson,0.0,1951-10-01,S,,M,fernando53@adventure-works.com,40000.0,5.0,2761 Clyde Street,,980-555-0146
26485.0,Jason,,Bryant,0.0,1951-12-05,M,,M,jason15@adventure-works.com,40000.0,5.0,2499 Greendell Pl,,538-555-0167
26486.0,Andrea,,Cook,0.0,1957-06-30,M,,F,andrea21@adventure-works.com,40000.0,5.0,6769 Seabourne Ct.,,831-555-0198
26487.0,Vincent,W,Ma,0.0,1951-10-16,S,,M,vincent15@adventure-works.com,70000.0,5.0,7126 Edie Ct.,,312-555-0162
26488.0,Julia,A,Rodriguez,0.0,1953-04-11,M,,F,julia41@adventure-works.com,40000.0,2.0,8742 Longbrood Way,,321-555-0114
26489.0,Jordan,,Collins,0.0,1952-10-08,S,,M,jordan56@adventure-works.com,70000.0,2.0,2494 Beauer Lane,,398-555-0189
26490.0,Antonio,,Simmons,0.0,1963-08-19,S,,M,antonio15@adventure-works.com,70000.0,2.0,4705 Silverberry Court,,545-555-0127
26491.0,Riley,J,Sanchez,0.0,1953-05-18,S,,F,riley37@adventure-works.com,70000.0,2.0,2310 Donegal Way,,748-555-0138
26492.0,Ryan,M,Rodriguez,0.0,1952-08-24,M,,M,ryan56@adventure-works.com,70000.0,2.0,1691 Boxer Blvd.,,928-555-0180
26493.0,Lawrence,P,Ramos,0.0,1953-03-03,M,,M,lawrence16@adventure-works.com,70000.0,2.0,8879 Greystone Drive,,635-555-0118
26494.0,Nicholas,G,White,0.0,1958-02-18,M,,M,nicholas13@adventure-works.com,70000.0,2.0,636 Vine Hill Way,,395-555-0190
26495.0,Allison,,Baker,0.0,1954-06-15,S,,F,allison39@adventure-works.com,40000.0,2.0,2976 Dumbarton Drive,,856-555-0149
26496.0,Cassidy,,Griffin,0.0,1954-05-08,M,,F,cassidy22@adventure-works.com,40000.0,2.0,5974 Sequoia Drive,,999-555-0198
26497.0,Karen,,Sanchez,0.0,1954-01-03,M,,F,karen33@adventure-works.com,60000.0,2.0,6036 Park Glenn,,181-555-0184
26498.0,Ethan,,Hayes,0.0,1954-04-25,M,,M,ethan19@adventure-works.com,60000.0,2.0,9765 Marie Drive,,114-555-0179
26499.0,Renee,L,Ruiz,0.0,1953-08-17,M,,F,renee2@adventure-works.com,60000.0,2.0,363 St Paul Way,,482-555-0110
26500.0,Billy,M,Ruiz,0.0,1959-03-19,M,,M,billy3@adventure-works.com,60000.0,2.0,Rt. 6415 Box A,,101-555-0159
26501.0,Allison,,Parker,0.0,1953-08-02,S,,F,allison30@adventure-works.com,60000.0,2.0,9634 East Avenue,,750-555-0124
26502.0,Taylor,R,Brown,0.0,1953-10-30,S,,F,taylor51@adventure-works.com,60000.0,2.0,3390 Colfax Street,,408-555-0155
26503.0,Jeremiah,I,Townsend,0.0,1960-01-31,M,,M,jeremiah41@adventure-works.com,40000.0,2.0,6920 Merriewood Dr.,,155-555-0150
26504.0,Jennifer,L,Robinson,0.0,1955-02-17,M,,F,jennifer45@adventure-works.com,40000.0,2.0,1305 Rain Drop Circle,,905-555-0194
26505.0,Jennifer,,Wright,0.0,1960-08-13,M,,F,jennifer23@adventure-works.com,40000.0,2.0,6675 Andrea Lane,,675-555-0169
26506.0,Ruth,C,Srini,0.0,1955-01-14,S,,F,ruth13@adventure-works.com,60000.0,2.0,6535 Warmcastle Ct.,,591-555-0153
26507.0,Abhijit,,Thakur,0.0,1960-01-30,M,,F,abhijit0@adventure-works.com,60000.0,2.0,7806 Bentley St.,,185-555-0194
26508.0,Marcus,F,Ross,0.0,1955-01-11,M,,M,marcus53@adventure-works.com,60000.0,2.0,3283 Terra Granda,,448-555-0176
26509.0,Seth,R,Taylor,0.0,1954-09-02,S,,M,seth9@adventure-works.com,60000.0,2.0,4518 Sequoia Drive,# 2,627-555-0110
26510.0,Jack,A,Scott,0.0,1954-09-15,S,,M,jack50@adventure-works.com,60000.0,2.0,2759 Carrick Ct.,,166-555-0111
26511.0,Charles,,Weisman,0.0,1955-02-04,M,,M,charles16@adventure-works.com,70000.0,5.0,7805 Roslyn Drive,,870-555-0182
26512.0,Christina,C,Cooper,0.0,1961-01-28,M,,F,christina16@adventure-works.com,40000.0,2.0,5901 Larch Ct.,,481-555-0123
26513.0,Stacy,,Moreno,0.0,1955-08-03,S,,F,stacy7@adventure-works.com,60000.0,2.0,6220 Krueger Dr.,,818-555-0181
26514.0,Cameron,,Powell,0.0,1955-10-13,M,,M,cameron3@adventure-works.com,70000.0,4.0,9000 Adobe St,,139-555-0132
26515.0,Zoe,W,Watson,0.0,1961-09-12,M,,F,zoe0@adventure-works.com,70000.0,4.0,7936 Sterling Hill,,166-555-0180
26516.0,Jill,E,Perry,0.0,1956-03-06,M,,F,jill32@adventure-works.com,70000.0,4.0,6152 Del Mar Ave,,213-555-0117
26517.0,Melanie,A,Griffin,0.0,1955-08-07,M,,F,melanie8@adventure-works.com,70000.0,4.0,3193 Mehaffey Way,,154-555-0148
26518.0,Marcus,,Lee,0.0,1955-12-14,S,,M,marcus23@adventure-works.com,70000.0,4.0,7145 Matchstick Drive,,789-555-0166
26519.0,Brianna,,Wood,0.0,1955-07-02,M,,F,brianna49@adventure-works.com,80000.0,3.0,639 La Corte Bonita,,172-555-0181
26520.0,Chloe,,Ramirez,0.0,1957-04-22,S,,F,chloe61@adventure-works.com,60000.0,2.0,9970 Loma Linda,,816-555-0118
26521.0,Nathan,L,Taylor,0.0,1956-11-28,M,,M,nathan67@adventure-works.com,60000.0,2.0,9216 Sandy Way,,224-555-0112
26522.0,Logan,T,Thompson,0.0,1962-09-23,M,,M,logan67@adventure-works.com,60000.0,2.0,2737 East 27th Street,,703-555-0129
26523.0,Casey,C,Raji,0.0,1962-11-12,S,,F,casey21@adventure-works.com,60000.0,2.0,9113 Park Lane,,492-555-0123
26524.0,Anthony,E,Robinson,0.0,1956-11-01,M,,M,anthony4@adventure-works.com,60000.0,2.0,3154 Boxwood Dr.,,929-555-0193
26525.0,Jeremy,F,Bell,0.0,1963-04-23,S,,M,jeremy42@adventure-works.com,70000.0,2.0,8222 Northridge Road,,931-555-0183
26526.0,Blake,,Coleman,0.0,1958-02-15,M,,M,blake53@adventure-works.com,70000.0,2.0,7950 H Pine Creek Way,,687-555-0176
26527.0,Oscar,,Hayes,0.0,1963-09-06,M,,M,oscar8@adventure-works.com,70000.0,2.0,5897 Scottsdale Rd.,,150-555-0146
26528.0,Samuel,,Garcia,0.0,1958-11-01,S,,M,samuel55@adventure-works.com,60000.0,3.0,2773 Bonifacio Street,,130-555-0138
26529.0,Jasmine,M,Davis,0.0,1975-04-04,S,,F,jasmine5@adventure-works.com,70000.0,5.0,9892 N. Spoonwood Ct.,,540-555-0181
26530.0,Riley,R,Morgan,0.0,1974-09-10,M,,F,riley33@adventure-works.com,70000.0,5.0,2827 Red Leaf,,660-555-0143
26531.0,Jeremy,,Reed,0.0,1974-10-06,M,,M,jeremy46@adventure-works.com,70000.0,5.0,7801 Midway Ct.,,452-555-0112
26532.0,Angela,M,Barnes,0.0,1974-03-12,S,,F,angela5@adventure-works.com,80000.0,0.0,8349 Roxbury Drive,,130-555-0175
26533.0,Xavier,L,Mitchell,0.0,1974-01-25,M,,M,xavier34@adventure-works.com,80000.0,0.0,7834 Roux Court,,939-555-0178
26534.0,Fernando,,Smith,0.0,1979-02-07,S,,M,fernando1@adventure-works.com,90000.0,4.0,5637 Arbor Drive,,166-555-0119
26535.0,Kelly,E,Perry,0.0,1979-12-23,M,,F,kelly12@adventure-works.com,90000.0,4.0,6006 Hackamore Lane,,542-555-0115
26536.0,Katherine,,Thomas,0.0,1978-10-01,S,,F,katherine81@adventure-works.com,100000.0,0.0,5840 Delta Fair Blvd.,,112-555-0159
26537.0,Wyatt,,Perez,0.0,1972-10-12,S,,M,wyatt41@adventure-works.com,100000.0,1.0,1162 Park Glenn,,735-555-0150
26538.0,Warren,,Black,0.0,1979-11-15,M,,M,warren10@adventure-works.com,110000.0,2.0,8866 Alpha Way,,189-555-0173
26539.0,Faith,,Hayes,0.0,1973-10-23,S,,F,faith22@adventure-works.com,130000.0,1.0,5199 James Donlon Blvd,,330-555-0137
26540.0,Jada,,Sanchez,0.0,1979-10-19,S,,F,jada16@adventure-works.com,170000.0,1.0,3009 Temple Court,,910-555-0113
26541.0,Alexis,,Butler,0.0,1984-11-01,M,,F,alexis37@adventure-works.com,40000.0,0.0,5217 Cordova Way,,276-555-0133
26542.0,Jamie,,Torres,0.0,1983-09-22,M,,M,jamie34@adventure-works.com,40000.0,0.0,1248 Tanager Cir,,285-555-0189
26543.0,Susan,A,Guo,0.0,1952-07-20,S,,F,susan28@adventure-works.com,10000.0,2.0,9534 Country View Lane,,1 (11) 500 555-0162
26544.0,Riley,E,Ramirez,0.0,1983-09-21,M,,F,riley26@adventure-works.com,30000.0,0.0,8258 N. Broadway,,926-555-0155
26545.0,Taylor,S,Ross,0.0,1983-07-08,M,,F,taylor29@adventure-works.com,60000.0,0.0,2598 Breck Court,,357-555-0117
26546.0,Miguel,,Bennett,0.0,1983-12-24,M,,M,miguel47@adventure-works.com,60000.0,0.0,6208 Hedaro Court,,180-555-0197
26547.0,Barbara,,Beck,0.0,1951-11-06,S,,F,barbara48@adventure-works.com,30000.0,2.0,6654 Shelly Dr.,,1 (11) 500 555-0127
26548.0,Casey,,Suarez,0.0,1952-11-07,S,,M,casey43@adventure-works.com,20000.0,4.0,3106 Julpum Loop,,1 (11) 500 555-0175
26549.0,Jamie,,Sanz,0.0,1959-08-12,S,,M,jamie42@adventure-works.com,20000.0,2.0,5790 Amigo Ln.,,1 (11) 500 555-0169
26550.0,Alex,,Morris,0.0,1983-04-27,S,,M,alex22@adventure-works.com,40000.0,0.0,8133 Andrews Dr.,,552-555-0199
26551.0,Noah,E,Moore,0.0,1983-03-20,S,,M,noah47@adventure-works.com,40000.0,0.0,3000 Wildcat Circle,,162-555-0115
26552.0,Judith,A,Turner,0.0,1982-09-09,M,,F,judith2@adventure-works.com,40000.0,0.0,6478 Hastings Dr.,,991-555-0196
26553.0,Kayla,A,Powell,0.0,1982-11-07,S,,F,kayla32@adventure-works.com,40000.0,0.0,9392 16th St.,,186-555-0170
26554.0,Michael,D,Garcia,0.0,1982-11-13,S,,M,michael48@adventure-works.com,60000.0,0.0,9833 Mt. Dias Blv.,,537-555-0134
26555.0,Jeremy,C,Perry,0.0,1982-12-11,S,,M,jeremy25@adventure-works.com,70000.0,0.0,8598 Sharon Dr.,,249-555-0123
26556.0,Jeremy,,Cooper,0.0,1981-11-01,M,,M,jeremy38@adventure-works.com,60000.0,0.0,2909 Woodland Dr.,,869-555-0171
26557.0,Katelyn,M,Morgan,0.0,1982-01-10,S,,F,katelyn21@adventure-works.com,60000.0,0.0,8434 Ringing Court,,607-555-0179
26558.0,Holly,,Garcia,0.0,1955-02-22,M,,F,holly14@adventure-works.com,10000.0,2.0,9043 Risdon Road,,1 (11) 500 555-0139
26559.0,Marshall,R,Ye,0.0,1954-11-13,S,,M,marshall8@adventure-works.com,10000.0,2.0,9849 Santa Fe Court,,1 (11) 500 555-0118
26560.0,Lindsey,,Shen,0.0,1962-05-31,M,,F,lindsey2@adventure-works.com,20000.0,2.0,589 Woodcrest Drive,,1 (11) 500 555-0163
26561.0,Hannah,,Lewis,0.0,1962-05-02,M,,F,hannah19@adventure-works.com,20000.0,2.0,9640 Kenneth Ct.,,1 (11) 500 555-0118
26562.0,Edward,L,Wilson,0.0,1958-07-24,M,,M,edward29@adventure-works.com,40000.0,2.0,9875 Grant St,,1 (11) 500 555-0190
26563.0,Keith,L,She,0.0,1958-07-24,M,,M,keith2@adventure-works.com,40000.0,2.0,9875 Grant St,,1 (11) 500 555-0197
26564.0,Franklin,A,Chen,0.0,1960-03-25,S,,M,franklin2@adventure-works.com,40000.0,3.0,9632 K St.,,1 (11) 500 555-0199
26565.0,Gabriel,J,Mitchell,0.0,1959-11-17,S,,M,gabriel42@adventure-works.com,40000.0,3.0,6510 Northridge Drive,,1 (11) 500 555-0131
26566.0,Crystal,M,Chen,0.0,1965-03-19,S,,F,crystal4@adventure-works.com,40000.0,3.0,2402 Cinnabar St.,,1 (11) 500 555-0148
26567.0,Michele,M,Rai,0.0,1966-10-03,S,,F,michele18@adventure-works.com,80000.0,2.0,2998 Brook Street,,1 (11) 500 555-0121
26568.0,Nancy,F,Kovar,0.0,1966-08-07,S,,F,nancy8@adventure-works.com,80000.0,2.0,1314 Greenview Court,,1 (11) 500 555-0179
26569.0,Michelle,R,Sanchez,0.0,1961-02-05,M,,F,michelle24@adventure-works.com,80000.0,2.0,3396 Olivera Rd.,,1 (11) 500 555-0147
26570.0,Hunter,,Gonzales,0.0,1960-11-07,M,,M,hunter14@adventure-works.com,80000.0,2.0,4679 Cardinal Dr,,1 (11) 500 555-0154
26571.0,Lacey,K,Pal,0.0,1960-08-15,S,,F,lacey2@adventure-works.com,80000.0,2.0,6890 Highland Road,,1 (11) 500 555-0197
26572.0,Jessica,,Russell,0.0,1981-05-18,S,,F,jessica44@adventure-works.com,40000.0,0.0,6155 Larch Ct.,,274-555-0128
26573.0,Samantha,,Clark,0.0,1980-11-14,M,,F,samantha20@adventure-works.com,40000.0,0.0,3022 Terra Calitina,,556-555-0128
26574.0,Jordan,,Allen,0.0,1981-03-25,M,,M,jordan76@adventure-works.com,40000.0,0.0,5586 Pacheco,,612-555-0181
26575.0,Toni,E,Gonzalez,0.0,1981-01-04,S,,F,toni19@adventure-works.com,40000.0,0.0,2657 Honey Trail Lane,,113-555-0174
26576.0,Kaitlyn,,Robinson,0.0,1980-07-09,M,,F,kaitlyn41@adventure-works.com,60000.0,0.0,5288 York Dr.,,935-555-0189
26577.0,Cindy,E,Edwards,0.0,1980-08-01,M,,F,cindy20@adventure-works.com,60000.0,0.0,8468 Clifford Court,,882-555-0188
26578.0,Jeremy,,White,0.0,1981-04-23,S,,M,jeremy3@adventure-works.com,60000.0,0.0,9830 May Way,,642-555-0133
26579.0,Hunter,,Hayes,0.0,1979-11-19,S,,M,hunter18@adventure-works.com,50000.0,0.0,2197 Heights Ave.,,174-555-0134
26580.0,Paige,,Ramirez,0.0,1980-01-14,M,,F,paige30@adventure-works.com,50000.0,0.0,2317 Matchstick Drive,,820-555-0189
26581.0,Mariah,F,Patterson,0.0,1979-05-22,M,,F,mariah15@adventure-works.com,60000.0,0.0,3366 Carson Street,,523-555-0180
26582.0,Fernando,,Moore,0.0,1978-08-31,M,,M,fernando8@adventure-works.com,60000.0,0.0,764 Teak Court,,647-555-0151
26583.0,James,P,Patterson,0.0,1982-02-10,S,,M,james26@adventure-works.com,60000.0,0.0,9640 Alderwood Lane,,596-555-0114
26584.0,Benjamin,A,Alexander,0.0,1981-08-23,M,,M,benjamin20@adventure-works.com,60000.0,0.0,757 Eureka Lane,,240-555-0151
26585.0,Alejandro,R,Xu,0.0,1962-01-12,S,,M,alejandro15@adventure-works.com,80000.0,2.0,6389 Sandview Dr.,,1 (11) 500 555-0175
26586.0,Alexandra,,Baker,0.0,1982-01-09,M,,F,alexandra58@adventure-works.com,60000.0,0.0,3173 Hilltop Dr.,,996-555-0185
26587.0,Mario,W,Johnsen,0.0,1962-09-05,S,,M,mario9@adventure-works.com,70000.0,2.0,3165 Fountain Rd.,,1 (11) 500 555-0111
26588.0,Dustin,,Pal,0.0,1963-03-21,M,,M,dustin12@adventure-works.com,70000.0,2.0,9105 Santa Fe,,1 (11) 500 555-0153
26589.0,Julie,,Tang,0.0,1974-01-29,S,,F,julie8@adventure-works.com,70000.0,2.0,205 Park Blvd.,,1 (11) 500 555-0140
26590.0,Jorge,L,Guo,0.0,1964-05-30,M,,M,jorge20@adventure-works.com,100000.0,1.0,9784 Mt Etna Drive,,1 (11) 500 555-0132
26591.0,Aimee,,Chen,0.0,1969-08-01,S,,F,aimee2@adventure-works.com,100000.0,1.0,2785 Terrace Dr.,,1 (11) 500 555-0180
26592.0,Brenda,,Lopez,0.0,1975-10-31,S,,F,brenda20@adventure-works.com,100000.0,1.0,9040 Pierce,,1 (11) 500 555-0196
26593.0,Eduardo,,Campbell,0.0,1971-09-15,S,,M,eduardo40@adventure-works.com,130000.0,0.0,9536 Mt. Hood Circle,,402-555-0123
26594.0,Melissa,,Wood,0.0,1968-08-02,M,,F,melissa21@adventure-works.com,70000.0,2.0,1395 Dos Rios Drive,,459-555-0122
26595.0,Alyssa,C,Bailey,0.0,1962-10-03,M,,F,alyssa33@adventure-works.com,70000.0,2.0,8811 Lombardy Lane,,715-555-0165
26596.0,Antonio,,Hayes,0.0,1969-11-30,M,,M,antonio23@adventure-works.com,60000.0,4.0,3341 Riverside Dr.,,959-555-0114
26597.0,Madison,,Lewis,0.0,1969-07-04,S,,F,madison21@adventure-works.com,60000.0,4.0,6394 Dumbarton Drive,,788-555-0156
26598.0,Charles,R,Adams,0.0,1969-08-30,S,,M,charles35@adventure-works.com,60000.0,4.0,1258 Steven Way,,257-555-0115
26599.0,Allison,,Reed,0.0,1969-07-13,M,,F,allison20@adventure-works.com,60000.0,4.0,8779 Gatewood Court,,770-555-0129
26600.0,Michelle,,Gray,0.0,1970-01-19,S,,F,michelle7@adventure-works.com,60000.0,4.0,2047 Westbury Dr,,372-555-0129
26601.0,Kyle,J,Gonzalez,0.0,1975-06-21,S,,M,kyle38@adventure-works.com,60000.0,4.0,4676 Duckhorn Court,,477-555-0132
26602.0,Noah,,Yang,0.0,1969-04-02,S,,M,noah23@adventure-works.com,70000.0,4.0,7022 E Trident Dr,,591-555-0114
26603.0,Sheila,L,Ruiz,0.0,1968-09-30,S,,F,sheila2@adventure-works.com,70000.0,4.0,9171 Driftwood Court,,216-555-0136
26604.0,Elizabeth,,West,0.0,1974-05-07,S,,F,elizabeth42@adventure-works.com,70000.0,0.0,3919 Fern Leaf Lane,,290-555-0134
26605.0,Brandon,R,Foster,0.0,1968-08-26,S,,M,brandon13@adventure-works.com,70000.0,0.0,679 Land Ave,,743-555-0118
26606.0,Hannah,S,Harris,0.0,1974-11-29,S,,F,hannah12@adventure-works.com,60000.0,3.0,4514 Terry Lynn Lane,,182-555-0145
26607.0,Natalie,L,Powell,0.0,1969-01-07,M,,F,natalie31@adventure-works.com,60000.0,3.0,7569 Mt. Everest Court,,403-555-0151
26608.0,Aaron,R,Nelson,0.0,1980-01-10,S,,M,aaron42@adventure-works.com,60000.0,3.0,9819 Anchor Court,,690-555-0178
26609.0,Abigail,A,Kelly,0.0,1978-10-05,M,,F,abigail23@adventure-works.com,70000.0,1.0,896 Southdale,,137-555-0115
26610.0,Mary,,Perez,0.0,1968-05-08,M,,F,mary25@adventure-works.com,70000.0,1.0,8343 Chilpancingo Pkwy.,,271-555-0116
26611.0,Kayla,,Henderson,0.0,1967-10-17,M,,F,kayla29@adventure-works.com,70000.0,1.0,4173 Willow Pass Road,,561-555-0149
26612.0,Janet,D,Romero,0.0,1966-09-01,M,,F,janet14@adventure-works.com,40000.0,4.0,8015 Climbing Vine Court,,449-555-0114
26613.0,Priscilla,,Lal,0.0,1966-12-23,M,,F,priscilla8@adventure-works.com,40000.0,4.0,5412 Iris Ct,,439-555-0149
26614.0,Richard,S,Robinson,0.0,1966-12-03,S,,M,richard12@adventure-works.com,40000.0,4.0,2030 Hill Drive,,646-555-0154
26615.0,David,W,Powell,0.0,1966-10-04,M,,M,david41@adventure-works.com,60000.0,1.0,6774 Alier Drive,,205-555-0184
26616.0,Colin,G,Goel,0.0,1976-09-11,M,,M,colin42@adventure-works.com,40000.0,0.0,9330 Georgia Dr.,,386-555-0134
26617.0,Isaiah,,Peterson,0.0,1966-04-10,M,,M,isaiah4@adventure-works.com,60000.0,1.0,9442 Thors Bay Road,,673-555-0140
26618.0,Amanda,,Morris,0.0,1965-08-17,M,,F,amanda1@adventure-works.com,60000.0,1.0,7266 Corcoran Road,,498-555-0189
26619.0,Thomas,M,Hill,0.0,1965-09-23,M,,M,thomas49@adventure-works.com,60000.0,1.0,2583 Thissen Court,,595-555-0162
26620.0,Isabella,,Green,0.0,1978-05-17,S,,F,isabella45@adventure-works.com,50000.0,0.0,7355 Macarthur Avenue,,529-555-0179
26621.0,Sarah,L,Wood,0.0,1972-11-18,S,,F,sarah27@adventure-works.com,50000.0,0.0,6097 Notre Dame Ave.,,484-555-0159
26622.0,Jan,,Howard,0.0,1973-03-04,S,,F,jan9@adventure-works.com,50000.0,0.0,9897 Bayview Cir,,461-555-0141
26623.0,Alexandra,C,Ross,0.0,1972-08-10,S,,F,alexandra27@adventure-works.com,50000.0,0.0,9277 Ridgewood Court,,484-555-0190
26624.0,Elizabeth,A,Russell,0.0,1972-11-02,S,,F,elizabeth48@adventure-works.com,50000.0,0.0,7297 Kaywood Drive,,716-555-0190
26625.0,Lauren,M,Barnes,0.0,1978-12-15,S,,F,lauren50@adventure-works.com,60000.0,0.0,7297 Rosalinda,,457-555-0148
26626.0,Dalton,,Taylor,0.0,1972-09-21,S,,M,dalton8@adventure-works.com,60000.0,0.0,6985 Florencia,,159-555-0190
26627.0,Jose,J,Alexander,0.0,1973-02-03,M,,M,jose13@adventure-works.com,60000.0,0.0,6905 Camino Ricardo,,873-555-0162
26628.0,Lucas,J,Lee,0.0,1932-10-31,S,,M,lucas36@adventure-works.com,40000.0,2.0,1646 Texas Way,,703-555-0179
26629.0,Miranda,,Price,0.0,1965-08-05,M,,F,miranda0@adventure-works.com,60000.0,1.0,9397 N. 8th Street,,367-555-0196
26630.0,Vanessa,,Powell,0.0,1965-09-12,M,,F,vanessa9@adventure-works.com,60000.0,1.0,7503 Sheffield Place,# 19,379-555-0177
26631.0,Isaiah,A,Stewart,0.0,1965-08-29,M,,M,isaiah25@adventure-works.com,60000.0,1.0,7752 Sunset Meadows Ln.,,765-555-0118
26632.0,Isabella,B,Moore,0.0,1971-12-21,M,,F,isabella63@adventure-works.com,60000.0,1.0,2972 East Lake Court,,207-555-0183
26633.0,Gabrielle,R,Ward,0.0,1966-05-08,M,,F,gabrielle12@adventure-works.com,60000.0,1.0,5522 Grading Way,,600-555-0158
26634.0,Devin,P,Walker,0.0,1971-05-09,M,,M,devin20@adventure-works.com,60000.0,1.0,9416 Browse Ct,,602-555-0171
